"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","cog_practice","CS_rt","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","cog_load_response0","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_trial1","CS_trial2","CS_trial3","reason","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","cog_load_response5","conf2","previous_experience","final_comments","responses","stimulus","button_pressed","key_press","response","gender_other","preview","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
116,"cog_load","5233.10000000149","""","survey-text",53,384219,"0.0-6.0","614e5d00758a62a4374084ef","618b9cbf713205f8e1c56ef7","618bd9e8ecd2e8fba06d57e2","52242jmw35dev16","30",1,1952.89999999851,1,20506.5,"2","11469",1,0,0,"1",8,41055.1999999955,"Heinz","cog_load","2","19606.5",1,0,0,"2",3,0,0,0,0,0,0,0,0,0,"2",1,0,0,"He still broke the law even though he was unable to do it any other way","2","9740.5",1,0,0,"0",6,"yes","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
721,"cog_load","4959","debriefing_form.html","external-html",74,471245,"0.0-7.0","614e65e5b06253c8e51df27c","618b9cbf713205f8e1c56efc","618c26e973f222e3d6497194","35gbutyaj284jpo","73",1,2704,1,27098,"2","5607.000000000058",1,0,0,"0",8,25003,"Jennifer","cog_load","3","17361",0,2,0,"4",5,0,0,1,0,0,1,0,0,1,"1",0,2,0,NA,"3","2310",0,0,3,"3",5,"No","no","""","""","""","""","""",NA,NA,1,2,2,3,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
948,"cog_load","11109","""","survey-text",67,605622,"0.0-6.0","614e7196ef4fbb72f9a5223c","618b9cbf713205f8e1c56efc","618c5db2883150f9dd64094b","jfajvprkxn746km","73",1,3027,1,12848,"1","14043",1,0,0,"1",8,36625,"Trolley","cog_load","3","17363",0,0,3,"3",5,0,1,0,0,0,0,0,1,0,"2",1,0,0,"He didn't cause the deatch of the five, but he would cause th edeat of the one","5","11904",1,0,0,"1",6,"yes; variations of saving many at the expense of one","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,3,1,1,"wrong","right","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","not wrong","wrong","not wrong",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
548,"control","2043.7000000029802","debriefing_form.html","external-html",27,124521,"0.0-7.0","614e726f8c97b461bb6bc155","618b9cbf713205f8e1c56f0e","618c0f90044880afe596a923","4dgauabk7utyhef","43",1,1295.40000000596,4,7444.5,NA,"8243.5",NA,NA,NA,NA,8,13319.700000003,"Jennifer","control","1","3483.6000000089407",1,0,0,NA,7,0,1,2,0,0,2,0,0,2,"2",1,0,0,"Cannibals will gain a taste for human flesh","1","3605.5",1,0,0,NA,7,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","2","2","2","reason","unstated","2","2","2",FALSE
766,"control","7214.10000000149","""","survey-text",25,263172,"0.0-6.0","614e787ab81578cce36a5171","618b9cbf713205f8e1c56f02","618c2dc864cf786ffbae3f95","s055bk9v2epkf3y","66",0,2813.39999999851,4,22823.8999999985,NA,"13510.90000000596",NA,NA,NA,NA,8,29138.5,"Incest","control","3","12411.30000000447",1,0,0,NA,5,1,1,1,0,0,1,0,0,1,"1",1,0,0,NA,"3","7756.70000000298",1,0,0,NA,5,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
894,"control","3851","""","survey-text",26,238502,"0.0-6.0","614e95675520cef57c277957","618b9cbf713205f8e1c56efc","618c4a59abc26ba82c2f5c4c","jd3lcfqyzwpttrq","65",1,1296,1,15617,NA,"8266",NA,NA,NA,NA,8,36466,"Heinz","control","1","9396",1,0,0,NA,6,0,0,0,0,0,0,0,0,0,"2",1,0,0,"druggist could accept a lower price and still have a livelihood.  Heinz was not asking to have the drug for free.","1","4080",1,0,0,NA,7,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
564,"cog_load","2243.4000000059605","debriefing_form.html","external-html",60,307657,"0.0-7.0","614e97a316c6802b7a406f58","618b9cbf713205f8e1c56ef7","618c10d5b3fabeb82f0e564f","r0j5pvyv56tobnm","37",1,1380.20000000298,4,15925.900000006,"0","8686.70000000298",0,2,0,"1",8,30127.3999999911,"Incest","cog_load","1","6352.100000008941",1,0,0,"2",7,1,0,0,1,0,0,0,0,0,"0",1,0,0,NA,"1","6349.4000000059605",1,0,0,"1",7,"no","its nasty","""","""","""","""","""",NA,NA,2,1,1,1,"wrong","wrong","There is nothing wrong.","wrong","wrong","wrong","wrong","not wrong","wrong",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
872,"cog_load","9475","""","survey-text",60,268165,"0.0-6.0","614efa2878aa3275b54d0bdf","618b9cbf713205f8e1c56efc","618c44dd741b21901c8a4c52","zs7w6z62rwx7o4x","64",1,2762,4,7400,"2","8423",1,0,0,"0",8,11050,"Heinz","cog_load","6","6173",0,2,0,"3",5,0,1,0,0,0,0,0,0,0,"2",1,0,0,"Laws are laws","6","7978",1,0,0,"1",6,"No","I am dizzy","{""Q0"":""I am dizzy""}","""","""","""","""",NA,NA,1,2,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","not wrong","wrong","wrong","wrong","not wrong",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
92,"cog_load","6775.59999999986","""","survey-text",60,339643,"0.0-6.0","614f06edccc4770d34b482b0","618b9cbf713205f8e1c56efb","618bd44d85cb5d95c83b5a00","7awl7pps0o0lrta","614f06edccc4770d34b482b0",1,4153.89999999991,1,26916.4000000001,"0","9812.5",1,0,0,"0",8,32299.2,"Jennifer","cog_load","1","16666.59999999986",1,0,0,"3",6,1,0,0,0,0,0,1,0,0,"2",0,2,0,"3","1","4925.800000000047",1,0,0,"1",7,"I have not","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,2,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
585,"cog_load","6346.999999999942","""","survey-text",53,416479,"0.0-6.0","614f0acd7fae587a7d5bce68","618b9cbf713205f8e1c56f02","618c133cb881ed2a708e241b","02hnrl1gjppu4u8","62",0,2007,1,14478,"1","7478.000000000058",1,0,0,"2",8,22060,"Trolley","cog_load","1","10798",1,0,0,"2",7,0,1,0,0,1,0,0,0,0,"2",1,0,0,"You should not do evil even if good will result.","1","10548",1,0,0,"1",7,"I have heard people discuss this scenario in real life and online.","""","{""Q0"":""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
931,"control","7468.099999904633","debriefing_form.html","external-html",27,223337,"0.0-7.0","614f0f7ec7b4661dda0fdaa9","618b9cbf713205f8e1c56efc","618c52fb55967908fca70f52","0d5hy4j2z0s7stg","614f0f7ec7b4661dda0fdaa9",1,2013.10000002384,4,11952.6999999285,NA,"4754.399999976158",NA,NA,NA,NA,8,33221.1999999285,"Jennifer","control","1","6401",1,0,0,NA,7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"Desecration of a human body, regardless of the fact.","1","4971.700000047684",1,0,0,NA,7,"No.","""","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
444,"cog_load","3941.5","""","survey-text",60,427979,"0.0-6.0","614f1676ea00c89418719805","618b9cbf713205f8e1c56f02","618c057aaeecd03edf3013eb","nw33wvmsuf2xbdm","63",0,2239,1,24405.8000000007,"0","9272.39999999851",0,2,0,"1",8,48391.3000000007,"Jennifer","cog_load","1","10835",1,0,0,"1",7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"1","1","9999.699999999255",1,0,0,"1",7,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
300,"cog_load","19071.400000035763","""","survey-text",73,838416,"0.0-6.0","614f18d895d3a9cba44aa340","618b9cbf713205f8e1c56f02","618bf42bac0ae91a6927d657","r5v3uxwbwk2goml","67",0,2380.90000003576,1,15352.2999999523,"0","406077.8000000119",1,0,0,"1",8,26691.1000000238,"Trolley","cog_load","1","12088.899999976158",0,2,0,"4",6,0,0,0,1,0,0,1,0,0,"1",0,0,3,NA,"2","13052.100000023842",1,0,0,"1",6,"Yes","There is always another way","{""Q0"":""There is always another way""}","""","""","""","""",NA,NA,1,2,3,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
926,"control","20270.29999999702","debriefing_form.html","external-html",27,211435,"0.0-7.0","614f22dfa54d9361b45c3052","618b9cbf713205f8e1c56f05","618c50a13b2cd3ca2b11465b","0efsmwp8to1vjxe","49",1,2030.90000000596,1,8035.69999999553,NA,"6191.20000000298",NA,NA,NA,NA,8,17965.900000006,"Jennifer","control","1","3958.7999999970198",1,0,0,NA,7,0,0,0,0,0,0,0,0,0,"2",1,0,0,"The deceased specified that their body would be used for science, not for dinner. Besides the societal taboo, this is clearly not a specified use by the deceased.","1","3119.0999999940395",1,0,0,NA,7,"No.","Yikes!","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
936,"cog_load","4863","""","survey-text",53,1013939,"0.0-6.0","614f2d5a2e23379febd50141","618b9cbf713205f8e1c56efc","618c570034dfcd5607487905","hj50fcgg9x06gpf","67",1,5598,1,31298,"2","18492",1,0,0,"1",8,11614,"Incest","cog_load","2","5426",1,0,0,"3",5,0,0,0,0,0,0,0,0,0,"2",1,0,0,"It is incest","2","13310",1,0,0,"5",5,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
358,"control","32619.19999998808","debriefing_form.html","external-html",27,340456,"0.0-7.0","614f2e243524f6947e0492d7","618b9cbf713205f8e1c56ef4","618bfa81f5513a744ec3f90f","wp2fsa09v9sp215","48",0,1702.5,1,26046.3999999762,NA,"5429",NA,NA,NA,NA,8,20264,"Heinz","control","2","14552.399999976158",1,0,0,NA,7,0,1,0,0,0,0,0,0,0,"2",1,0,0,"Making a profit is acceptable, however 10xs is excessive. While the husband did steal, he spent considerable effort to raise the money and offer the druggist all he had raised, which was still more than ""at cost""","2","4453.900000035763",1,0,0,NA,7,"No","No","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
307,"cog_load","5481.100000008941","debriefing_form.html","external-html",95,1381588,"0.0-7.0","614f458bbc1dd67f3a1e80f2","618b9cbf713205f8e1c56f0c","618bf4c493488ba5f2f41c1d","ux1apttfwcw8pd2","26",1,1568.80000001192,4,21419.299999997,"1","12013",0,2,0,"1",1,7458.20000000298,"Incest","cog_load","3","15149.10000000894",0,0,3,"3",3,1,1,2,0,1,0,0,1,0,"0",0,2,0,NA,"3","8834.79999999702",0,0,3,"3",3,"No","no","""","""","""","""","""",NA,NA,2,3,2,3,"wrong","wrong","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","wrong",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","reason","reason","unstated","unstated","2","reason","reason",FALSE
495,"cog_load","4238","""","survey-text",53,322219,"0.0-6.0","614f472ea4a4e144d491d095","618b9cbf713205f8e1c56ef4","618c0b0f5b2a6f03bc51041a","l8sdsxumfs23vhj","55",0,1652,1,23686,"2","6185",1,0,0,"0",8,21942,"Heinz","cog_load","3","9950.99999999997",1,0,0,"2",5,0,0,0,0,0,2,0,0,0,"2",1,0,0,"2","1","7861",1,0,0,"1",6,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,0,"unstated","reason","2","reason","reason","unstated","reason","2","reason",FALSE
500,"control","3285.199999809265","debriefing_form.html","external-html",27,172148,"0.0-7.0","614f530d5d0eee9f24bc39c9","618b9cbf713205f8e1c56ef7","618c0b84d49126283003c0fc","bqa4sb35ewsmrdl","29",1,3070.80000019073,1,22553.6000003815,NA,"9559.699999809265",NA,NA,NA,NA,8,13218.7000002861,"Trolley","control","3","6356.800000190735",1,0,0,NA,6,0,0,0,0,0,0,0,0,0,"2",1,0,0,"Sacrificing a person against their will is wrong.","3","4064.4000000953674",1,0,0,NA,6,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
625,"control","42434","""","survey-text",25,265013,"0.0-6.0","614f5734ca61d17940ac78b3","618b9cbf713205f8e1c56ef4","618c19a4f1c10dd2568e9726","gas3mvnjs3o22wk","54",0,1880,1,20142,NA,"9533.00000000003",NA,NA,NA,NA,8,49288,"Incest","control","1","4992",1,0,0,NA,6,0,0,1,0,0,1,0,0,1,"1",1,0,0,NA,"1","5187",1,0,0,NA,6,"No","id like to know the results of this study!!","{""Q0"":""id like to know the results of this study!!""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
949,"control","6121.5","""","survey-text",26,583266,"0.0-6.0","614f61c4f3394855e000a743","618b9cbf713205f8e1c56efc","618c5daf0a3fca1edcee3cd4","bas6q7qgx5ak7f0","77",1,2701.40000000224,4,66324.6000000015,NA,"11641.89999999851",NA,NA,NA,NA,8,30616.5,"Heinz","control","2","13011.699999999255",1,0,0,NA,6,0,1,0,0,0,0,0,0,0,"2",1,0,0,"The price he was charging was in essence gouging. The patient and family and friends had raised 50% of the outrageous price and offered to pay the remainder in the future. The druggist was only concerned with making money and was willing to let the woman die because of his greed.","1","7546.79999999702",1,0,0,NA,7,"No, I have not personally experienced this problem but I have heard off many instances it happening.","no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
778,"cog_load","4381.000000000058","""","survey-text",67,451593,"0.0-6.0","614f63ad708f74237c5bbdb5","618b9cbf713205f8e1c56efc","618c3083e6a56b9394a6985a","ot4nr3oo99g5q4t","65",1,1676,1,23982,"0","1722",1,0,0,"2",8,22597,"Jennifer","cog_load","1","16214",0,2,0,"3",3,0,0,0,0,1,0,0,0,0,"2",0,2,0,"its canabalizm and against the law","1","15033",1,0,0,"1",5,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,2,2,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","wrong","wrong","wrong",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
428,"control","110318.69999998808","debriefing_form.html","external-html",27,794111,"0.0-7.0","614f754098c9877761eafb4b","618b9cbf713205f8e1c56ef4","618c030088354b3d3f0e0f5d","auo72s328d50v5b","49",0,1935.80000001192,4,29409,NA,"7952.5",NA,NA,NA,NA,8,40342.8000000119,"Trolley","control","2","32154",1,0,0,NA,5,0,0,0,0,0,0,0,0,0,"2",1,0,0,"A very tough call, but MORALLY I feel it wrong to choose to intentionally kill someone than to let an accident occur. RATIONALLY that is not the right choice though. Also, I doubt I could bring myself to kill someone. I struggle with believing that an extra 100lbs will make the difference, else I'd jump myself to save the 5 people.","3","9046.800000011921",1,0,0,NA,5,"I've heard of ""the trolley"" scenario before, though the ""fat man"" part is new and weird to me.","I wonder if others would have less qualms with killing a fat man vs a regular one...","""","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
797,"control","15275","debriefing_form.html","external-html",26,288177,"0.0-7.0","614f7e19d4577addcf8739d4","618b9cbf713205f8e1c56f19","618c368550326a4f799d2d1d","xnbgjl2k4drv63c","55",1,2148.40000003576,1,8161,NA,"8050.099999964237",NA,NA,NA,NA,8,13775,"Heinz","control","4","36085.799999952316",1,0,0,NA,3,0,1,0,0,0,1,0,0,1,"0",1,0,0,NA,"5","9429.800000011921",1,0,0,NA,5,"no","no","""","""","""","""","""",NA,NA,NA,1,1,1,"neutral","right","There is nothing wrong.","not wrong","not wrong","wrong","wrong","not wrong","not wrong",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","reason","no reason","no reason","unstated","unstated","reason","no reason","no reason",FALSE
900,"control","4762.399999999907","""","survey-text",25,166108,"0.0-6.0","614f7f23fc5a8f932e992ec3","618b9cbf713205f8e1c56f05","618c4b7ef27d3f97cf629e93","qj5mzx4jdnhm0u8","614f7f23fc5a8f932e992ec3",1,2989,1,11160.8,NA,"8623.100000000093",NA,NA,NA,NA,8,25035.7999999998,"Incest","control","4","14765.600000000093",1,0,0,NA,2,0,1,2,0,1,2,0,1,2,"1",1,0,0,NA,"4","4684.600000000093",1,0,0,NA,2,"No","No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,1,1,1,"neutral","neutral","It's wrong but I can't think of a reason.","not wrong","not wrong","not wrong","not wrong","wrong","not wrong",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
480,"cog_load","23106","""","survey-text",52,486897,"0.0-6.0","614f85245ba7e904751a9822","618b9cbf713205f8e1c56f0e","618c093fe38a4b443292afda","87kdwt2vcv2blxg","44",1,1983,1,21402,"1","15503.000000000058",1,0,0,"0",8,66095,"Heinz","cog_load","3","17065",1,0,0,"0",5,0,0,2,0,0,0,0,1,1,"1",1,0,0,NA,"2","3957",1,0,0,"0",5,"No","video of scrolling numbers not working on phone.","{""Q0"":""video of scrolling numbers not working on phone.""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","2","reason","no reason","no reason","unstated","2","reason","no reason",FALSE
583,"cog_load","25018.99999999994","debriefing_form.html","external-html",54,438670,"0.0-7.0","614f89a9441723072040d4de","618b9cbf713205f8e1c56efc","618c130c22d39fe1977400c2","bk4hz6o1supjl3x","58",1,2000,1,12889,"0","9228",1,0,0,"0",8,22618,"Trolley","cog_load","2","10228.99999999997",1,0,0,"2",6,0,0,0,0,0,0,0,0,0,"2",1,0,0,"One should not harm others to save others (without the full consent of the persons being harmed)","2","7097.999999999942",1,0,0,"1",6,"Well it is a relatively common ethical/moral dilemma used in philosophy courses","nope","""","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
95,"cog_load","2497","""","survey-text",59,410726,"0.0-6.0","614f9849eb8aa530970e26cb","618b9cbf713205f8e1c56f1c","618bd5804ac6ee32afda80e3","h4xj50gbp99clax","41",0,1282,4,13241,"2","12955",1,0,0,"1",8,26113,"Trolley","cog_load","5","8180.000000000029",0,2,0,"2",6,0,1,0,0,1,0,0,1,0,"0",1,0,0,NA,"6","9647",1,0,0,"1",6,"not personally but the tv show The Good Place has a situation similar for a character","""","{""Q0"":""}","""","""","""","""",NA,NA,1,2,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
265,"cog_load","4444.999999999942","""","survey-text",60,518493,"0.0-6.0","614f9f5543d1293c2b2a2c52","618b9cbf713205f8e1c56f02","618bef62de6fe0bdd746576c","88e88l4ynkf9yzs","68",0,2428,4,14198,"2","8696",1,0,0,"0",8,33282,"Incest","cog_load","2","7279.000000000058",0,2,0,"2",6,0,0,0,0,0,0,1,0,0,"2",1,0,0,"Incest is forbidden by nearly all cultures and religions.","2","7656",1,0,0,"1",6,"No","no","{""Q0"":""no""}","""","""","""","""",NA,NA,1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
837,"control","13049.5","""","survey-text",26,354816,"0.0-6.0","614fa6b5e77bfdc7af68ddf1","618b9cbf713205f8e1c56efc","618c3bbe0c3902f686404bbd","tuad4qbm9myu2on","71",1,4009.40000009537,1,10712.4000000954,NA,"15078.300000190735",NA,NA,NA,NA,8,47554.3000001907,"Jennifer","control","1","13048.800000190735",1,0,0,NA,7,0,1,0,0,0,0,1,0,0,"2",1,0,0,"we do not eat other people","1","10448.5",1,0,0,NA,7,"no","no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
845,"control","3535","""","survey-text",25,441884,"0.0-6.0","614fb0e5a57edac09cfeaf1f","618b9cbf713205f8e1c56efc","618c3e80f3b6e587d417a085","xx9g98888pjd86f","72",1,3699,1,15460,NA,"19676",NA,NA,NA,NA,8,39250,"Trolley","control","1","18611",1,0,0,NA,6,0,0,0,0,0,2,0,0,0,"1",1,0,0,NA,"2","7283",1,0,0,NA,5,"Yes but not in this form.","""","{""Q0"":""}","""","""","""","""",NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,FALSE,0,"unstated","reason","2","reason","no reason","unstated","reason","2","reason",FALSE
214,"cog_load","17850","""","survey-text",53,419171,"0.0-6.0","614fc08c3275737a102ee85b","618b9cbf713205f8e1c56efc","618be86182bb1580032b2a96","yoyojh2s54zu7x6","61",1,1445,1,12430,"1","12096",1,0,0,"1",8,28365,"Incest","cog_load","2","18384",1,0,0,"1",6,0,0,0,0,0,0,0,0,0,"2",1,0,0,"Society norms do not allow consensual sex between siblings","2","4771",1,0,0,"1",6,"no","""","{""Q0"":""}","""","""","""","""",NA,NA,1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
