"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","SESSION_ID","STUDY_ID","preview","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_rt","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","conf2","previous_experience","responses","stimulus","button_pressed","key_press","response","cog_practice","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","cog_load_response0","reason","cog_load_response5","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
298,"cog_load","14657","""","survey-text",52,486976,"0.0-6.0","610e41e596e4c261329b6ad6","618c427f00729c1a02861811","618c128dfba7721f72bf2b1b",NA,"8trlh1r322wbp23","59",0,5723.99999999999,4,26142,8,35992,"Trolley","cog_load","2","19596",1,0,0,4,0,0,0,0,0,0,0,0,0,1,10740,1,0,0,"2","12625",1,0,0,6,"No","{""Q0"":""No""}","""","""","""","""",0,1,0,0,"2","2",NA,"1",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
435,"control","4951.9000000059605","debriefing_form.html","external-html",27,272741,"0.0-7.0","6112b5d00f769e18b56a4cc7","618c4a30248f14725d452735","618c128dfba7721f72bf2b25",NA,"00b32tzueqwe0hq","30",1,2287.39999999106,1,22549.700000003,8,32861.5,"Trolley","control","6","10158.20000000298",1,0,0,6,0,1,0,0,1,0,0,1,1,2,9624.29999999702,1,0,0,"6","4145.399999991059",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"While saving the 5 people is morally right, you still had to sacrifice 1 man to do so and in most cases that unfortunately turns out to be Murder.",NA,NA,1,1,1,"right","right","It's wrong and I can provide a valid reason.","not wrong","not wrong","not wrong","not wrong","wrong","not wrong",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,TRUE,2,"unstated","reason","reason","no reason","reason","unstated","reason","reason","no reason",FALSE
352,"cog_load","3931.300000011921","""","survey-text",59,410457,"0.0-6.0","611664789ca9a85873e4131d","618c451737367fc1dff59947","618c128dfba7721f72bf2b1b",NA,"0yposaxqy64gmcg","63",0,2330,1,41567.0999999642,8,53873,"Heinz","cog_load","1","11856.800000011921",1,0,0,6,0,1,0,0,0,0,0,0,0,0,9281.60000002384,1,0,0,"5","15053.599999964237",1,0,0,5,"No","{""Q0"":""No""}","""","""","""","""",0,0,2,0,"1","2",NA,"1",2,1,1,1,"wrong","right","There is nothing wrong.","wrong","not wrong","wrong","wrong","not wrong","not wrong",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
655,"control","41789.19999998808","debriefing_form.html","external-html",27,403080,"0.0-7.0","6117cf645d22787dbfaa2a03","618c5cb21213dc9b5f8edeac","618c128dfba7721f72bf2b15",NA,"0wbo981ab3ahs05","64",1,2826.19999998808,1,11391.900000006,8,29227.1999999881,"Heinz","control","2","21552.5",1,0,0,3,0,1,0,0,0,0,0,0,0,2,25508.7000000179,1,0,0,"2","9400.199999988079",1,0,0,3,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"I agree that he needs to make a living but morally he could have helped to save a life if he did not make as much money from his work. He would still be able to make a living if he did not charge so much",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
305,"control","20907.89999999106","debriefing_form.html","external-html",27,610241,"0.0-7.0","611878cc44372df1ca0aec36","618c4288953bb94b37c5c189","618c128dfba7721f72bf2b33",NA,"lxkdeats0bne3db","611878cc44372df1ca0aec36",0,1494.5,1,47387.3999999911,8,120251.800000012,"Incest","control","2","6839.20000000298",1,0,0,6,0,1,0,0,1,0,0,0,0,2,9948.20000000298,1,0,0,"2","6178",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"There are risks for pregnancy if too closely related",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
562,"cog_load","4924.399999991059","""","survey-text",66,529573,"0.0-6.0","611a45a99c4ee56ad9247e09","618c53dd971d1e55772875d8","618c128dfba7721f72bf2b25",NA,"vtcze5taunask5r","30",1,1648,1,17471.700000003,8,34908,"Heinz","cog_load","6","12388.70000000298",0,2,0,6,0,1,1,0,1,1,0,1,1,0,19847.1999999881,1,0,0,"2","18583.5",1,0,0,3,"no","{""Q0"":""no""}","""","""","""","""",0,0,2,0,"1","1",NA,"2",2,2,1,1,"right","wrong","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","wrong",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
852,"cog_load","3928.899999976158","debriefing_form.html","external-html",81,498125,"0.0-7.0","611ab157584ca560e7cfb067","618ca483f0e9e50c1cf621c3","618c128dfba7721f72bf2b15",NA,"rfkjtnrjpvdu91z","611ab157584ca560e7cfb067",1,1918.09999996424,1,24088,0,24939.6999999881,"Incest","cog_load","5","9657.899999976158",0,2,0,7,0,1,1,0,1,1,0,1,1,1,2186.19999998808,0,2,0,"3","2698.600000023842",0,0,3,7,"No","""","""","""","""","""",2,0,2,0,"1","4",NA,"3",2,2,2,3,"right","wrong","It's wrong but I can't think of a reason.","not wrong","not wrong","not wrong","not wrong","wrong","wrong",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","no reason","no reason","no reason","no reason","unstated","no reason","no reason","no reason",FALSE
309,"control","2126.3999999910593","""","survey-text",26,159698,"0.0-6.0","611ab24657af79642f9ed581","618c42ca0b6349a23f3a5b98","618c128dfba7721f72bf2b33",NA,"zp6ktd8clt4zovl","43",0,1463.5,4,31917.900000006,8,24910.700000003,"Trolley","control","2","8539.79999999702",1,0,0,5,0,0,0,1,0,0,0,0,0,2,6085.29999999702,1,0,0,"2","5914.5",1,0,0,6,"no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,NA,NA,NA,"Wrong to kill",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1093,"cog_load","2475.000000000029","debriefing_form.html","external-html",54,182128,"0.0-7.0","611d2fb458a416d57a5e5ce0","618da09608654e2944c060a6","618d7b245d63c4043bcefa05",NA,"go9dwvnpr9oj847","23",0,1417,4,3679.00000000001,1,6213,"Jennifer","cog_load","2","3692.0000000000146",1,0,0,7,0,0,0,0,0,0,0,0,0,2,6451,1,0,0,"1","2831",1,0,0,6,"No","""","""","""","""","""",2,1,0,0,"1","2","She still committed cannablism","0",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
16,"control","24029","debriefing_form.html","external-html",27,310055,"0.0-7.0","611e2621c8af9a29df598419","618c220e00220980dbc7643e","618c128dfba7721f72bf2b28",NA,"m624pxmeyc68joz","38",1,1653,1,24345,8,30691,"Trolley","control","2","7755.999999999985",1,0,0,5,0,0,0,0,0,0,0,0,0,2,5615,1,0,0,"1","5170",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"Fate happens and to sacrifice someone else for that is morally wrong",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1116,"cog_load","null","""","html-keyboard-response",20,235624,"0.0-4.0-1.0-3.0-0.0","611e45955a30f5bc2c33cbda","618db0466d2b8a2b9ecacbb0","618d7b245d63c4043bcefa04",NA,"6tdzdp9om8eojx3","37",1,2129.69999998808,1,25486.400000006,8,44326.5,"Incest","cog_load",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8728.09999999404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","""","""","null",NA,1,1,0,0,"1",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
443,"cog_load","49957","debriefing_form.html","external-html",61,523989,"0.0-7.0","6121190671d1042b24d8d67b","618c4b02062f33976c0a7084","618c128dfba7721f72bf2b15",NA,"oxe0wlhsk4ss83q","63",1,2902,1,22167,8,37029,"Jennifer","cog_load","1","7398.000000000058",0,2,0,7,1,0,0,0,0,0,1,0,0,2,10846,1,0,0,"1","8109",1,0,0,7,"No","""","""","""","""","""",2,1,0,0,"1","2","It is wrong morally to eat human flesh","1",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
484,"control","8039","debriefing_form.html","external-html",26,515040,"0.0-7.0","61213d6ccceeca0848a112c5","618c4dfaf55b06ea34c68f10","618c128dfba7721f72bf2b04",NA,"vn0dw4hpof6kbyu","57",1,2273,1,59177,8,60743,"Jennifer","control","2","21792",1,0,0,1,0,1,2,0,1,1,1,0,1,1,19440,1,0,0,"2","10139",1,0,0,2,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","2","no reason","no reason","no reason","unstated","2","no reason","no reason",FALSE
1115,NA,"19549.79999999702","""","html-button-response",4,50434,"0.0-3.0","6124359950e0033a910c11ba","618dafb4d2d23b8d30d2b10d","618d7b245d63c4043bcefa04",NA,"d50w3kw7ksa3hcu","30",1,3517.39999999851,1,19549.799999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<img src=""img/attention2.png""><br>","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
710,"control","4799.999999999985","""","survey-text",25,131830,"0.0-6.0","612680c4099a7343f5979754","618c6645bdd84dad868033e0","618c128dfba7721f72bf2b1b",NA,"zmp3cjt8tjl8s1s","612680c4099a7343f5979754",0,1908,1,2286,8,21009,"Trolley","control","2","9548",1,0,0,3,0,0,0,0,0,0,0,0,0,1,6977,1,0,0,"2","5775",1,0,0,5,"No","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
220,"cog_load","2405.7000000476837","""","survey-text",52,215529,"0.0-6.0","61278604accb591e96b59bf0","618c3c7d6d664f653d39cc5a","618c128dfba7721f72bf2b0e",NA,"qq84jug8pmmm8hm","27",0,2022.10000014305,1,8166.90000009537,8,33336.5,"Trolley","cog_load","3","14242.200000047684",1,0,0,5,0,0,1,1,0,0,0,1,0,1,6067.40000009537,1,0,0,"2","6738.5",1,0,0,2,"no","{""Q0"":""no""}","""","""","""","""",1,1,0,0,"1","2",NA,"1",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","no reason","reason","reason","no reason","unstated","no reason","reason","reason",FALSE
777,"cog_load","26758","""","survey-text",53,632431,"0.0-6.0","612e4beb040a04a82b16d4c3","618c7ef2dce1ab7666215a70","618c128dfba7721f72bf2b23",NA,"yf50yqpbnabmhw4","38",1,1467,1,16190,8,42181,"Jennifer","cog_load","2","19895",1,0,0,5,0,0,0,0,0,0,0,0,0,2,10566,1,0,0,"2","10165",1,0,0,6,"Possibly. Is it similar to how supermarkets throw away perfectly good food? I suppose it would be better to eat it than to throw it away/destroy it.","{""Q0"":""I enjoyed this study and found it interesting, although I'm completing it at 2am in the morning and feeling spooked out.""}","""","""","""","""",2,1,0,0,"1","2","The person consented their body to research, not to be eaten. Also, the dead person's family would be very distressed. Also I recall that Jennifer is supposed to be vegetarian?","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
441,"control","6130","debriefing_form.html","external-html",26,224683,"0.0-7.0","612f370b9013009156501a55","618c4ae5c5b23a1b322db20f","618c128dfba7721f72bf2b1b",NA,"7yndd35b17xmb7f","72",0,2431,1,15031,8,25113,"Jennifer","control","1","11601.999999999985",1,0,0,4,0,0,2,0,0,0,0,0,0,1,7413,1,0,0,"2","9001",1,0,0,5,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,0,"unstated","2","reason","reason","no reason","unstated","2","reason","reason",FALSE
30,"control","15041.600000023842","debriefing_form.html","external-html",26,174528,"0.0-7.0","612f9af9891d71557cf22f4e","618c26926fcbd0714b511ec1","618c128dfba7721f72bf2b20",NA,"adhp6wtxvwv4ww4","53",1,2383.69999998808,1,12688.1999999881,8,25279.1999999881,"Trolley","control","5","8640.899999976158",1,0,0,3,0,1,1,0,1,2,0,1,2,1,12262.599999994,1,0,0,"5","5050.0999999940395",1,0,0,3,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"right","right","It's wrong but I can't think of a reason.","not wrong","not wrong","not wrong","not wrong","wrong","not wrong",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,2,"unstated","no reason","2","2","no reason","unstated","no reason","2","2",FALSE
102,"cog_load","3326.7000000029802","debriefing_form.html","external-html",54,307872,"0.0-7.0","612fcac1781e50a176a3a9d5","618c3238a72eefc5e915e1e9","618c128dfba7721f72bf2b25",NA,"8twmzzeokpsue9p","33",1,1295.90000000596,1,13281.1000000015,8,38749.700000003,"Heinz","cog_load","2","10465.39999999851",1,0,0,5,0,1,0,0,0,0,0,0,0,2,6459.70000000298,1,0,0,"2","6522.60000000149",1,0,0,5,"No","""","""","""","""","""",0,1,0,0,"1","3","Making 5 times production cost is more than a reasonable profit margin when somebody's life is at risk.","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
73,"cog_load","32883","""","survey-text",52,361716,"0.0-6.0","612fd65e13300263d0e2a67b","618c2ed0e8e6bf37c82e72ad","618c128dfba7721f72bf2b11",NA,"e69yq9r8n7no174","51",0,2350,1,13132,8,30152,"Trolley","cog_load","5","15445",1,0,0,6,0,1,2,0,1,2,0,0,2,1,10429,1,0,0,"6","9103",1,0,0,5,"No","{""Q0"":""Such a dilemma.""}","""","""","""","""",0,1,0,0,"1","2",NA,"3",1,1,1,1,"right","right","It's wrong but I can't think of a reason.","not wrong","not wrong","not wrong","wrong","wrong","not wrong",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
433,"cog_load","2943.999999999942","""","survey-text",60,322240,"0.0-6.0","612fdcb0dc7ceed578865b6c","618c49dd6ddf677dd5f450fc","618c128dfba7721f72bf2b2c",NA,"gac1gyv307qyd1l","21",1,2096,1,16581,8,30012,"Incest","cog_load","1","6434",0,2,0,7,0,0,0,0,0,0,0,0,0,2,10385,1,0,0,"1","7090",1,0,0,7,"no","{""Q0"":""no""}","""","""","""","""",2,1,0,0,"1","3","Incest is wrong","1",1,2,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
623,"control","10998.000000000058","debriefing_form.html","external-html",27,359715,"0.0-7.0","6131130209403205127605fd","618c58bcf65c921ae24c5d95","618c128dfba7721f72bf2b1c",NA,"2m9wh5qs9puc6l1","25",1,2153,1,31877,8,88245,"Trolley","control","2","20607",1,0,0,7,0,0,0,0,0,0,0,1,0,2,6670,1,0,0,"1","5911",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"If he had done nothing then the 5 people would have died and it would have been a terrible accident, but by pushing the man paul is 100% the reason that man died",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","not wrong","wrong","wrong",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
463,"control","16331.699999809265","""","survey-text",26,373272,"0.0-6.0","61329bcf0acf6721508f7ed1","618c4c24349603d65a182b76","618c128dfba7721f72bf2b15",NA,"k7y96185z687rdn","63",1,2858.29999995232,1,30132.9000000954,8,31631.2999999523,"Jennifer","control","1","8026",1,0,0,7,0,0,0,0,0,0,0,0,0,2,8599.90000009537,1,0,0,"1","6081",1,0,0,7,"no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,NA,NA,NA,"eating the flesh is not scientific, I am sure the donor would not have donated their body if they knew it would be eaten",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
928,"cog_load","3011.300000011921","debriefing_form.html","external-html",54,235299,"0.0-7.0","61362316891827226628509d","618cc2a6282600e2f8a71da0","618c128dfba7721f72bf2b07",NA,"wpja4vcw971s1cr","55",1,1447.69999998808,1,8754.40000003576,6,9470.89999997616,"Jennifer","cog_load","1","14174.599999964237",1,0,0,7,1,0,0,0,0,0,1,0,0,2,11598.4000000358,1,0,0,"1","5616.399999976158",1,0,0,7,"no","""","""","""","""","""",0,1,0,0,"1","2","no permission","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
769,"control","6269.400000000023","""","survey-text",25,270518,"0.0-6.0","61366f0c61f19807bcd487d1","618c7b1be0f262c2af53bbbc","618c128dfba7721f72bf2b1b",NA,"1fvkc257n541nde","62",0,2275.89999999997,1,25328.4,3,40861.9,"Trolley","control","4","17082.899999999965",1,0,0,4,1,1,2,0,1,2,0,1,1,1,8938.59999999998,1,0,0,"4","6398.200000000012",1,0,0,4,"No","{""Q0"":""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"neutral","neutral","It's wrong but I can't think of a reason.","not wrong","not wrong","not wrong","not wrong","wrong","not wrong",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,TRUE,2,"unstated","2","2","no reason","no reason","unstated","2","2","no reason",FALSE
850,"control","28287.199999809265","debriefing_form.html","external-html",27,342210,"0.0-7.0","613788f021f77c52eaf362e8","618ca44351f69bb15410738e","618c128dfba7721f72bf2b15",NA,"3ko94otyvud1lho","60",1,2469.5,1,12762.3999998569,8,34351.6000001431,"Trolley","control","5","12032.899999856949",1,0,0,5,0,1,2,0,0,0,0,0,2,2,21010.2999999523,1,0,0,"3","7096",1,0,0,5,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"its murder",NA,NA,1,1,1,"right","wrong","It's wrong and I can provide a valid reason.","not wrong","not wrong","wrong","wrong","wrong","wrong",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,TRUE,1,"unstated","2","reason","2","reason","unstated","2","reason","2",FALSE
57,"control","3981","""","survey-text",25,186859,"0.0-6.0","6137bef9e3423a33468f326c","618c2c007aa3905d0889c63e","618c128dfba7721f72bf2b0e",NA,"81nre5bom8w4f8k","20",0,1338,1,22644.8000000045,8,50267.5,"Incest","control","1","7692",1,0,0,7,1,0,2,0,0,2,1,0,2,1,7068.89999999851,1,0,0,"1","6339",1,0,0,7,"No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
964,"control","3580.2350000003644","""","html-button-response",21,166227,"0.0-4.0-3.0-5.0-0.0","6137d9d0855645a4a1febf05","618d8e57b361d21112807c4d","618d7b245d63c4043bcefa05",NA,"j8yrvox93mxln49","42",0,2998.21499999962,4,4374.85500000004,8,8389.79999999993,"Jennifer","control","1","6805.624999999971",1,0,0,7,1,0,0,0,0,0,0,0,0,2,3580.23500000036,1,0,0,NA,NA,NA,NA,NA,NA,NA,"""","<p style='font-size:20px;'>Jennifer's actions did not harm anyone, or negatively affect anyone. </p><p style='font-size:20px;'>How can there be anything wrong with what they did?</p>","2","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"wrong",NA,"It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong",NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,0,NA,NA,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
243,"control","61510","debriefing_form.html","external-html",27,567402,"0.0-7.0","6138f26422dda045f8586a90","618c3e88a7a2f0aea2507e12","618c128dfba7721f72bf2b1b",NA,"50c7t9rwnffawhr","68",0,1601.80000001192,1,44584.7999999821,8,49500.599999994,"Heinz","control","2","17769.90000000596",1,0,0,6,0,1,0,0,0,0,0,0,0,2,17948.2999999821,1,0,0,"2","14780.300000011921",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"The Druggist needs to safe guard his lively hood or he wouldn't be able to continue his work.. however that shouldn't mean he has to make vast profits.",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","not wrong","wrong","wrong","wrong","wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
48,"cog_load","6199","""","html-slider-response",31,237026,"0.0-4.0-1.0-4.0-0.0","6139a2a17bb3936e81251890","618c29985852c2897115bff7","618c128dfba7721f72bf2b33",NA,"438seu5cec7jahe","38",0,1807,1,24137,1,9622,"Heinz","cog_load","2","6199",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4459.00000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<video autoplay muted><source src='video/num_scroll_test8.mp4' type='video/mp4'></video><br><p>How would you rate the actions of the Druggist?</p><p>(1 = Morally Wrong; and 7 = Morally Right)</p>","""","""","2",0,0,2,0,"1",NA,NA,NA,2,1,NA,NA,"wrong",NA,NA,"wrong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
522,"control","24554.89999999851","debriefing_form.html","external-html",27,377004,"0.0-7.0","6139fcc464c39e4895ef561d","618c50e31065e2babeae7c90","618c128dfba7721f72bf2b11",NA,"2wb3u41z5mazfgf","55",0,1755.39999999851,1,23364.9000000022,8,36826.4000000022,"Jennifer","control","1","11823.900000002235",1,0,0,7,0,0,0,0,0,0,0,0,0,2,21337.8999999985,1,0,0,"1","7441.29999999702",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"Lack of respect for humans, hypocritical to not eat animal flesh, theft",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
398,"control","62658.99999999994","debriefing_form.html","external-html",27,390509,"0.0-7.0","613a487b4d9d4e502da89f8c","618c47d2407c3802b13adeb2","618c128dfba7721f72bf2b33",NA,"b5h03saode3z1lk","44",0,2585,1,13366,8,32281,"Trolley","control","3","9224",1,0,0,3,0,0,0,0,0,0,0,0,0,2,6263,1,0,0,"3","7067",1,0,0,3,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"The man he pushed didn’t freely give up his life to save them, it wasn’t Paul’s right to dictate who should live &die",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
